100000,0.453887
100000,0.5020380000000001
100000,0.453571
100000,0.47628000000000004
100000,0.464732
100000,0.49528400000000006
100000,0.46093000000000006
100000,0.45182000000000005
100000,0.47164300000000003
100000,0.47964300000000004
10000,0.037734000000000004
10000,0.03814899999999999
10000,0.037693000000000004
10000,0.037302
10000,0.037082000000000004
10000,0.038102
10000,0.036903000000000005
10000,0.03873600000000001
10000,0.037057999999999994
10000,0.03923499999999999
1000,0.003174000000000003
1000,0.0032130000000000006
1000,0.0032380000000000048
1000,0.0031219999999999998
1000,0.003157
1000,0.0032400000000000068
1000,0.0029750000000000054
1000,0.003157000000000007
1000,0.0032980000000000023
1000,0.003163999999999993
500000,3.027687
500000,2.99842
500000,3.0570630000000003
500000,3.139143
500000,3.0179009999999997
500000,3.045407
500000,2.935266
500000,2.957586
500000,2.9556359999999997
500000,3.150811
50000,0.21369
50000,0.218943
50000,0.22183599999999998
50000,0.22062899999999996
50000,0.214239
50000,0.21666500000000002
50000,0.22249399999999997
50000,0.22016200000000002
50000,0.226416
50000,0.215561
5000,0.017508000000000003
5000,0.017490999999999993
5000,0.018304
5000,0.017978000000000008
5000,0.017640000000000003
5000,0.018001000000000003
5000,0.018240999999999993
5000,0.018756000000000002
5000,0.018143000000000006
5000,0.017828999999999998
