100000,0.070021
100000,0.06895699999999999
100000,0.07063399999999999
100000,0.07106399999999999
100000,0.07070299999999999
100000,0.069713
100000,0.07409700000000001
100000,0.070474
100000,0.071923
100000,0.070222
10000,0.005534999999999998
10000,0.005363999999999994
10000,0.005513999999999991
10000,0.005413000000000001
10000,0.005329
10000,0.005368999999999999
10000,0.005289000000000002
10000,0.005427000000000001
10000,0.00531100000000001
10000,0.005310000000000002
1000,0.0005249999999999977
1000,0.0005669999999999981
1000,0.0005300000000000027
1000,0.0005300000000000027
1000,0.0005189999999999986
1000,0.0005269999999999997
1000,0.0005290000000000017
1000,0.0005520000000000039
1000,0.0005480000000000068
1000,0.0005360000000000087
500000,0.44024700000000005
500000,0.42087699999999995
500000,0.43576800000000004
500000,0.43201799999999996
500000,0.42069200000000007
500000,0.42229400000000006
500000,0.42539899999999997
500000,0.420381
500000,0.43255600000000005
500000,0.42448800000000003
50000,0.030383999999999994
50000,0.031745999999999996
50000,0.030812999999999993
50000,0.03303299999999999
50000,0.030286000000000007
50000,0.032936999999999994
50000,0.03489099999999999
50000,0.03210300000000001
50000,0.030455999999999997
50000,0.03368399999999999
5000,0.002709000000000003
5000,0.0026589999999999947
5000,0.0027520000000000044
5000,0.002686000000000008
5000,0.0026370000000000005
5000,0.002700000000000008
5000,0.002604000000000009
5000,0.002692
5000,0.0027539999999999926
5000,0.002686000000000008
