100000,0.42569300000000004
100000,0.44827599999999995
100000,0.451931
100000,0.456732
100000,0.443609
100000,0.42605000000000004
100000,0.44590399999999997
100000,0.430134
100000,0.43182799999999993
100000,0.43899199999999994
10000,0.03682099999999999
10000,0.038053000000000003
10000,0.038063
10000,0.037181
10000,0.03865300000000001
10000,0.03764100000000001
10000,0.038070999999999994
10000,0.03797900000000001
10000,0.03663
10000,0.03890700000000001
1000,0.003243999999999997
1000,0.0033209999999999976
1000,0.003159000000000009
1000,0.003147999999999998
1000,0.003035000000000003
1000,0.003246000000000006
1000,0.0030929999999999985
1000,0.0033139999999999906
1000,0.0031090000000000007
1000,0.0030700000000000033
500000,2.44191
500000,2.416825
500000,2.4524999999999997
500000,2.4760050000000002
500000,2.511822
500000,2.4548370000000004
500000,2.637591
500000,2.549505
500000,2.5228089999999996
500000,2.547577
50000,0.21868300000000002
50000,0.208262
50000,0.20767400000000003
50000,0.21400799999999998
50000,0.21066100000000001
50000,0.231274
50000,0.21201299999999998
50000,0.20943100000000003
50000,0.208016
50000,0.213148
5000,0.017356000000000003
5000,0.017759999999999998
5000,0.017689000000000003
5000,0.01797499999999999
5000,0.017828999999999998
5000,0.018036999999999997
5000,0.017827999999999997
5000,0.017838000000000007
5000,0.017573999999999992
5000,0.017767000000000005
